,—éŽ­Žs,0
350,1767,1824.6333333333334
351,1639,1660.31
352,1419,1527.1433333333334
353,1296,1384.3866666666668
354,1179,1337.09
355,1051,806.6333333333333
356,922,735.3
357,806,917.3333333333334
358,912,950.29
359,1155,1077.7633333333333
360,1422,1511.8833333333334
361,1441,1647.6233333333332
362,1524,1161.75
363,1637,1154.9233333333334
364,1594,1219.9266666666667
365,1560,1198.8333333333333
366,1545,1130.9966666666667
367,1563,991.6266666666667
368,1437,982.1166666666667
369,1413,1062.4666666666667
370,1547,1179.4166666666667
371,1726,1428.06
372,1839,1622.6990555555553
373,1948,1761.4973333333332
374,1954,1913.8768333333335
375,1840,1754.58
376,1604,1483.45
377,1378,1275.7666666666667
378,1160,1084.9433333333334
379,979,934.6233333333333
380,820,883.6966666666667
381,776,764.9771666666667
382,808,899.4623333333332
383,1020,1236.614
384,1312,1444.3744444444444
385,1581,1496.902222222222
386,1697,1509.11
387,1614,1243.6
388,1494,1097.6622222222222
389,1440,1114.6027777777779
390,1409,1098.59
391,1298,1067.6583333333333
392,1231,1051.8516666666667
393,1199,1107.0725
394,1352,1237.5083333333334
395,1564,1468.7833333333333
396,1712,1673.75
397,1821,1884.39
398,1914,1834.1038333333333
399,1794,1783.84
400,1562,1492.4533333333334
401,1257,1296.9730000000002
402,1073,1111.4766666666667
403,878,878.4966666666667
404,740,733.3466666666667
405,703,745.3383333333334
406,821,920.8597222222223
407,1129,1247.3273333333334
408,1458,1525.1544444444444
409,1389,1381.8133333333333
410,1234,1212.5466666666666
411,1153,1255.18
412,1134,1197.3401666666666
413,1114,1063.3419999999999
414,1115,1066.8533333333332
415,1048,892.71
416,986,1020.3766666666667
417,967,1218.76
418,1101,1052.2
419,1380,1522.3666666666666
420,1519,1740.9533333333334
421,1767,1860.0266666666666
422,1993,2076.5733333333333
423,1846,1879.63
424,1801,1949.8580000000002
425,1664,1446.85
426,1501,1193.0233333333333
427,1513,1207.34
428,1482,811.04
429,1432,725.19
430,1452,864.7976666666666
431,1694,1358.21
432,1884,1511.5566666666666
433,1804,1421.9033333333334
434,1616,1266.0366666666666
435,1450,1147.06
436,1312,1081.0758333333333
437,1298,1077.5022222222224
438,1277,1080.55
439,1235,1104.2
440,1190,1085.05
441,1208,1093.0753333333332
442,1326,1194.7733333333333
443,1528,1402.7933333333333
444,1700,1633.2477777777776
445,1913,1766.32
446,2032,1813.91
447,1893,1714.76
448,1579,1510.8916666666667
449,1393,1294.0966666666666
450,1217,1016.7566666666667
451,1047,865.95
452,841,746.6183333333333
453,840,764.3266666666667
454,962,839.5427539682539
455,1301,1289.3196666666668
456,1622,1713.3166666666666
457,1620,1567.3208888888887
458,1421,1361.55
459,1339,1307.2533333333333
460,1268,1144.8366666666666
461,1212,1183.2866666666666
462,1180,1187.0333333333333
463,1109,1134.5633333333333
464,1092,994.3733333333333
465,1071,1013.7686111111112
466,1180,1167.9904999999999
467,1470,1690.05
468,1811,1576.7966666666666
469,1857,1702.15
470,1992,1789.2408333333333
471,1792,1759.0033333333333
472,1550,1499.3475
473,1278,1239.8633333333332
474,1122,1019.5933333333334
475,921,861.82
476,820,736.4733333333334
477,792,732.5765555555556
478,828,904.9733333333334
479,1147,1192.5933333333332
480,1533,1444.83
481,1462,1450.6233333333332
482,1255,1317.7
483,1234,1246.6833333333334
484,1154,1222.064
485,1230,1097.7566666666667
486,1295,1093.5533333333333
487,1242,981.9744444444445
488,928,980.0933333333334
489,960,1018.6233333333333
490,1089,1203.6645238095239
491,1345,1452.45
492,1613,1600.1033333333332
493,1802,1771.6280476190475
494,1821,1911.6228095238089
495,1753,1756.2033333333334
496,1555,1521.74
497,1249,1173.39
498,1044,1049.1441666666667
499,898,836.4266666666666
500,755,777.5233333333333
501,795,767.5633333333334
502,932,890.1132222222222
503,1184,1225.6166666666666
504,1519,1491.5433333333333
505,1470,1423.8866666666668
506,1289,1240.15
507,1182,1228.9066666666668
508,1157,1082.1666666666667
509,1125,1050.5857142857144
510,1067,1104.927222222222
511,1031,1023.3801666666668
512,1026,986.18
513,1018,1053.9840476190475
514,1130,1174.5033333333333
515,1411,1453.3866666666668
516,1554,1617.7833333333333
517,1615,1841.3666666666666
518,1718,1924.035
519,1622,1841.75
520,1432,1520.77
521,1257,1310.98
522,1073,1063.1
523,897,819.1433333333333
524,744,807.0866666666667
525,711,759.6203333333334
526,770,946.4537777777776
527,910,1154.2633333333333
528,1252,1470.14
529,1464,1422.02
530,1482,1220.52
531,1442,1223.16
532,1352,1216.8133333333333
533,1270,1069.8033333333333
534,1263,1040.1833333333334
535,1201,1024.6669444444444
536,1154,986.5916666666667
537,1107,1129.9866666666667
538,1168,1263.0633333333333
539,1329,1370.5633333333333
540,1487,1620.8433333333332
541,1642,1777.74
542,1696,1875.342666666667
543,1669,1606.9933333333333
544,1462,1464.3635039682538
545,1239,1295.2533333333333
546,1082,1027.0433333333333
547,863,835.6301904761901
548,711,724.5266666666666
549,716,765.165
550,781,899.4623333333332
551,936,1277.499722222222
552,1253,1519.8366666666666
553,1551,1462.1866666666667
554,1531,1287.6566666666668
555,1381,1215.8733333333332
556,1271,1222.7066666666667
557,1231,1014.9133333333333
558,1250,1033.14
559,1179,1029.2369444444444
560,1112,995.2433333333333
561,1168,1185.91
562,1248,1156.2766666666666
563,1433,1385.14
564,1639,1613.99
565,1786,1824.8408333333334
566,1812,1861.0634444444445
567,1754,1864.6633333333334
568,1465,1575.0146111111112
569,1236,1215.87
570,1007,1021.2
571,812,880.805
572,674,722.5575
573,711,758.4266666666666
574,851,849.7633333333333
575,1119,1237.4433333333334
576,1480,1530.7566666666667
577,1485,1450.7733333333333
578,1281,1260.75
579,1256,1207.94
580,1145,1100.5966666666666
581,1165,1035.6366666666668
582,1119,1027.7966666666666
583,1059,988.5766666666667
584,945,1003.6233333333333
585,1014,1027.58
586,1137,1157.18
587,1429,1381.2433333333333
588,1708,1547.8166666666666
589,1894,1768.6633333333334
590,1875,1809.9260555555554
591,1740,1704.635
592,1475,1447.9488888888889
593,1224,1229.72
594,1041,1035.9533333333334
595,877,843.956619047619
596,745,739.6186666666667
597,757,730.2533333333333
598,883,825.1266666666667
599,1127,1240.0066666666667
600,1408,1469.947222222222
601,1371,1546.9266666666667
602,1175,1187.1766666666667
603,1084,1159.79
604,1073,1141.9833333333333
605,1057,1063.7368333333334
606,991,1071.0033333333333
607,988,969.8633333333333
608,963,703.74
609,965,906.55
610,1166,1109.8233333333333
611,1461,1466.1533333333334
612,1644,1660.073333333333
613,1835,1762.6975
614,1891,1868.28
615,1714,1782.6333333333334
616,1511,1662.79
617,1248,1214.6833333333334
618,1019,997.6066666666667
619,876,821.38
620,741,715.2766666666666
621,721,721.1075555555556
622,824,801.4873333333334
623,1138,1170.65
624,1495,1617.0733333333333
625,1451,1554.17
626,1286,1378.6
627,1226,1427.34
628,1120,1289.7435317460315
629,1131,1187.091111111111
630,1095,1118.65
631,1030,1085.6280000000002
632,990,1101.09
633,1031,1065.4666666666667
634,1126,1244.3166666666666
635,1399,1439.3516666666667
636,1680,1745.1866666666667
637,1814,1727.2366666666667
638,1879,1835.15
639,1757,1696.0366666666666
640,1473,1507.9333333333334
641,1234,1239.97
642,1081,1042.2068333333334
643,880,864.8833333333333
644,767,743.3566666666667
645,739,736.978
646,849,827.6877777777778
647,1186,1316.8883333333333
648,1543,1652.2066666666667
649,1493,1557.5463888888887
