,Žl“úŽsŽs,0
1246,213,215.23333333333332
1247,317,313.98
1248,329,345.7986666666667
1249,268,254.29666666666665
1250,211,203.24
1251,169,168.66333333333333
1252,163,164.19666666666666
1253,167,136.90666666666667
1254,163,152.05333333333334
1255,148,134.91666666666666
1256,131,147.61333333333334
1257,165,140.0
1258,226,197.67
1259,291,263.00666666666666
1260,357,314.44111111111107
1261,389,349.20666666666665
1262,358,318.88
1263,283,279.9033333333333
1264,216,215.79333333333332
1265,157,154.42333333333335
1266,108,149.59333333333333
1267,85,83.04666666666667
1268,100,83.3
1269,116,106.57333333333334
1270,205,172.2475
1271,361,287.81666666666666
1272,373,341.4483333333333
1273,295,278.6333333333333
1274,228,207.46022222222223
1275,197,187.15777777777777
1276,161,156.69
1277,151,160.54333333333332
1278,152,152.00666666666666
1279,148,133.02
1280,130,135.31333333333333
1281,188,160.27666666666667
1282,226,213.77966666666669
1283,289,282.28333333333336
1284,356,280.3186666666667
1285,386,323.16
1286,365,308.2633333333333
1287,289,289.4166666666667
1288,217,216.41333333333333
1289,156,154.67666666666668
1290,105,113.4212962962963
1291,86,84.93
1292,98,79.27022222222222
1293,114,99.97666666666667
1294,195,192.87266666666667
1295,346,361.87666666666667
1296,359,342.558
1297,279,338.6533333333333
1298,220,211.25
1299,187,194.57333333333332
1300,177,150.14
1301,154,173.95333333333335
1302,151,171.69861111111115
1303,154,153.01
1304,144,145.84305555555557
1305,185,161.91
1306,228,225.40666666666667
1307,278,270.39666666666665
1308,349,301.66
1309,383,341.04
1310,365,328.62
1311,307,270.22333333333336
1312,219,269.94666666666666
1313,163,162.54666666666665
1314,112,145.55305555555555
1315,92,105.24333333333334
1316,77,79.77
1317,113,114.01333333333334
1318,211,283.12244444444445
1319,324,354.7033333333333
1320,331,362.765
1321,284,338.31
1322,205,243.60333333333332
1323,173,197.14666666666668
1324,164,178.62333333333333
1325,157,192.33777777777777
1326,157,192.19333333333333
1327,147,147.6539682539683
1328,143,164.83333333333334
1329,179,179.99
1330,256,228.51666666666668
1331,297,282.3983333333333
1332,349,287.3955555555556
1333,380,323.81666666666666
1334,356,328.31666666666666
1335,301,272.4066666666667
1336,208,211.83833333333334
1337,158,172.6111111111111
1338,115,140.89666666666668
1339,106,95.24988888888889
1340,81,85.08
1341,111,111.41333333333333
1342,210,222.465
1343,332,366.17833333333334
1344,342,347.3016666666667
1345,280,316.29333333333335
1346,234,246.9405
1347,176,194.80222222222224
1348,163,191.11722222222224
1349,162,274.65694444444443
1350,178,257.54111111111115
1351,150,174.56666666666666
1352,141,163.74083333333334
1353,181,175.82955555555557
1354,227,223.2032777777778
1355,281,283.43
1356,325,310.89888888888885
1357,356,343.9624523809524
1358,332,325.8047222222222
1359,287,267.68666666666667
1360,212,207.64
1361,148,151.08
1362,122,113.94666666666667
1363,100,81.67
1364,83,82.85
1365,105,128.76333333333332
1366,185,206.89600000000002
1367,285,336.3566666666667
1368,350,334.055
1369,347,295.4033333333333
1370,277,250.76666666666668
1371,239,221.27333333333334
1372,207,183.49055555555557
1373,183,173.13
1374,170,161.92777777777778
1375,153,139.06
1376,143,142.42666666666668
1377,179,165.32855555555557
1378,214,201.80083333333334
1379,262,274.64
1380,286,296.9066666666667
1381,343,321.0733333333333
1382,318,320.1533333333333
1383,262,290.32666666666665
1384,217,232.51111111111115
1385,169,204.51333333333332
1386,123,392.265
1387,93,315.54333333333335
1388,91,200.42222222222225
1389,145,136.32333333333332
1390,251,313.32666666666665
1391,271,340.4066666666667
1392,336,343.25
1393,337,272.58777777777783
1394,297,220.78666666666666
1395,257,167.07033333333334
1396,223,163.79944444444442
1397,193,153.01833333333335
1398,179,146.98
1399,169,133.14666666666668
1400,173,136.02
1401,198,174.87333333333333
1402,236,223.96666666666667
1403,294,272.1533333333333
1404,351,311.87777777777774
1405,364,344.44666666666666
1406,356,314.80333333333334
1407,287,276.52666666666664
1408,215,208.03666666666666
1409,160,158.24333333333334
1410,125,124.55333333333333
1411,89,90.78333333333333
1412,81,65.35
1413,113,77.95333333333333
1414,279,174.67033333333333
1415,397,322.60333333333335
1416,391,340.4683333333333
1417,318,276.29333333333335
1418,241,209.36999999999995
1419,195,182.40333333333334
1420,180,151.59666666666666
1421,164,175.47333333333333
1422,168,145.03666666666666
1423,140,150.16333333333333
1424,148,148.51333333333332
1425,168,179.57333333333332
1426,230,230.45
1427,299,263.49
1428,371,290.76666666666665
1429,393,342.8233333333333
1430,359,329.1066666666667
1431,279,280.49
1432,200,209.5963888888889
1433,159,162.32333333333332
1434,112,106.77777777777777
1435,88,80.76
1436,80,107.09
1437,119,120.49722222222223
1438,199,221.19333333333333
1439,312,324.43333333333334
1440,360,393.6766666666667
1441,294,374.14
1442,301,237.75
1443,292,202.93
1444,233,182.71333333333334
1445,220,195.61666666666667
1446,215,236.74666666666667
1447,189,232.73
1448,186,178.28833333333333
1449,252,185.44666666666666
1450,310,200.6
1451,392,269.77666666666664
1452,394,375.48
1453,432,434.56777777777774
1454,394,324.86333333333334
1455,342,371.24333333333334
1456,263,254.13844444444442
1457,200,267.25333333333333
1458,143,108.43
1459,111,83.105
1460,110,79.11666666666666
1461,149,108.07
1462,319,185.12266666666667
1463,376,314.22333333333336
1464,373,333.5088888888889
1465,281,315.44
1466,217,214.43666666666667
1467,201,221.70277777777775
1468,189,171.18094444444446
1469,167,151.60850793650795
1470,172,159.49333333333334
1471,164,155.32333333333332
1472,166,149.60722222222222
1473,195,185.84216666666669
1474,268,219.35666666666665
1475,342,264.5366666666667
1476,390,311.73333333333335
1477,392,349.26666666666665
1478,373,321.49666666666667
1479,292,258.04333333333335
1480,223,213.47666666666666
1481,169,151.9
1482,133,109.18
1483,95,86.75
1484,94,78.72666666666667
1485,131,130.38666666666666
1486,308,225.96790476190475
1487,386,288.1440793650794
1488,400,336.94166666666666
1489,311,270.5366666666667
1490,227,210.52555555555557
1491,213,180.92333333333335
1492,179,149.71211111111114
1493,176,148.36
1494,172,145.04333333333332
1495,149,145.6275
1496,144,140.85000000000002
1497,184,177.39
1498,248,231.18
1499,311,253.51
1500,356,304.5155555555556
1501,384,343.95666666666665
1502,358,336.72
1503,291,279.9033333333333
1504,221,215.06666666666666
1505,160,155.775
1506,131,127.38333333333334
1507,89,90.77666666666667
1508,85,128.96666666666667
1509,117,104.05
1510,218,222.08
1511,329,321.68666666666667
1512,335,324.5638888888889
1513,270,268.9633333333333
1514,196,209.41
1515,178,170.84
1516,157,152.12666666666667
1517,149,165.90666666666667
1518,170,185.79
1519,155,175.74
1520,148,147.45122222222224
1521,177,181.63166666666666
1522,237,281.57277777777773
1523,298,140.89666666666668
1524,350,339.39488888888894
1525,414,369.8433333333333
1526,413,345.72333333333336
1527,424,290.6566666666667
1528,372,266.78
1529,342,175.41
1530,334,198.58166666666668
1531,257,291.65
1532,200,284.1433333333333
1533,215,232.02666666666667
1534,308,177.04463888888887
1535,406,329.5733333333333
1536,460,332.06
1537,404,304.4866666666667
1538,337,247.57333333333332
1539,283,218.18666666666667
1540,244,191.98666666666668
1541,241,158.52
1542,208,146.66
1543,189,136.45666666666668
1544,215,147.465
1545,252,193.96
1546,321,233.89333333333335
1547,350,279.17
1548,413,288.6688888888889
1549,384,310.2325
1550,373,318.92
1551,302,275.87
1552,260,209.4538888888889
1553,202,174.7648888888888
1554,150,121.20305555555557
1555,121,90.72833333333334
1556,113,81.88333333333334
1557,144,126.50333333333333
1558,171,193.4352777777778
1559,252,332.58666666666664
1560,342,349.0041666666666
1561,355,317.50333333333333
1562,300,237.68
1563,254,221.67
1564,215,166.51333333333332
1565,207,174.92777777777778
1566,197,210.7575
1567,199,172.31
1568,185,165.32333333333332
1569,205,174.47666666666666
1570,257,228.2663333333333
1571,312,243.67333333333335
1572,407,299.11833333333334
1573,437,391.31916666666666
1574,368,340.14666666666665
1575,288,304.38666666666666
1576,224,203.63666666666666
1577,174,161.41666666666666
1578,143,106.77777777777777
1579,137,93.82666666666667
1580,132,120.31
1581,149,125.04666666666667
1582,255,281.7131111111111
1583,345,311.99
1584,371,308.1433333333333
1585,291,280.88
1586,232,228.96
1587,233,227.61
1588,228,172.93333333333334
1589,210,151.21333333333334
1590,247,224.86466666666664
1591,209,177.89
1592,204,143.70666666666668
1593,255,193.09
1594,333,187.31
1595,455,278.375
1596,521,302.95666666666665
1597,477,333.70666666666665
1598,389,319.78027777777777
1599,326,274.4536111111111
1600,250,217.64305555555555
1601,195,155.22
1602,156,111.79333333333334
1603,121,95.43833333333333
1604,119,86.76666666666667
1605,165,118.00277777777777
1606,265,178.60611111111112
1607,356,323.92
1608,368,292.3333333333333
1609,300,341.78
1610,249,228.64333333333335
1611,201,194.85
1612,185,183.43666666666667
1613,186,214.02
1614,181,235.30666666666667
1615,201,203.38333333333333
1616,452,163.89055555555555
1617,514,188.47333333333333
1618,509,282.18666666666667
1619,467,256.1066666666667
1620,518,293.6722222222222
1621,499,337.64666666666665
1622,415,288.0669444444444
1623,346,272.1791666666667
1624,251,212.12638888888887
1625,221,223.73333333333332
1626,261,196.785
1627,349,130.73
1628,503,102.38
1629,563,147.77666666666667
1630,657,173.38333333333333
1631,665,364.13666666666666
1632,607,343.8038888888889
1633,436,269.25
1634,369,232.59
1635,332,191.12777777777777
1636,287,181.44333333333333
1637,262,188.18277777777777
1638,265,153.04666666666665
1639,231,150.00166666666667
1640,226,161.89611111111108
1641,287,181.41333333333333
1642,336,237.7381666666667
1643,426,278.07916666666665
1644,471,293.6588888888889
1645,446,319.2325
1646,388,336.99
1647,320,297.35333333333335
1648,264,208.71444444444444
1649,190,165.36333333333334
1650,155,112.28944444444446
1651,132,94.77111111111111
1652,154,126.12666666666667
1653,187,204.06
1654,332,245.13
1655,409,311.86
1656,397,351.1933333333333
1657,317,286.30333333333334
1658,283,231.55666666666667
1659,243,207.86333333333334
1660,209,249.26333333333332
1661,243,178.14666666666668
1662,219,198.60333333333332
1663,214,185.65333333333334
1664,235,190.48
1665,243,174.08666666666667
1666,299,227.36333333333334
1667,378,266.5325
1668,408,321.9166666666667
1669,416,330.99916666666667
1670,395,331.73
1671,351,272.54
1672,248,218.75111111111104
1673,190,183.1877777777778
1674,144,144.85384920634922
1675,126,102.2
1676,130,105.33333333333333
1677,145,121.81
1678,265,193.65
1679,356,314.9266666666667
1680,375,320.4033333333333
1681,301,279.83666666666664
1682,248,260.71
1683,224,197.19666666666666
1684,192,165.36666666666667
1685,178,173.1461111111111
1686,185,173.23833333333334
1687,201,164.44333333333333
1688,175,158.19972222222222
1689,200,168.68333333333334
1690,255,217.21416666666667
1691,316,275.11
1692,365,294.15444444444444
1693,381,344.40686507936516
1694,356,326.42
1695,314,280.25416666666666
1696,255,211.27455555555554
1697,198,150.67
1698,143,108.29555555555557
1699,110,86.90844444444444
1700,102,82.95333333333333
1701,130,174.36333333333334
1702,172,329.34
1703,256,378.56666666666666
1704,344,352.93666666666667
1705,339,335.14
1706,312,306.43666666666667
1707,251,238.13
1708,211,201.98333333333332
1709,212,234.14644444444446
1710,202,234.40083333333334
1711,188,129.41555555555556
1712,190,224.72833333333332
1713,229,222.02666666666667
1714,235,406.43333333333334
1715,291,230.95
1716,338,294.7691111111111
1717,366,363.60075396825397
1718,342,324.94
1719,282,276.7225
1720,227,219.67944444444444
1721,184,155.54469047619048
1722,133,108.29555555555557
1723,115,86.4264603174603
1724,115,80.34
1725,110,112.10666666666667
1726,155,203.81214285714285
1727,225,299.3252777777778
1728,337,329.14222222222213
1729,379,261.84
1730,349,200.99666666666667
1731,296,173.57666666666665
1732,252,157.60333333333332
1733,226,158.05666666666667
1734,214,151.90666666666667
1735,182,139.71333333333334
1736,176,130.96333333333334
1737,193,148.47
1738,205,194.29222222222222
1739,289,272.20666666666665
1740,356,323.5211111111111
1741,380,344.49333333333334
1742,364,330.0833333333333
1743,294,271.42333333333335
1744,229,210.26
1745,161,148.80666666666667
1746,113,114.77333333333333
1747,104,87.85333333333334
1748,96,61.56333333333333
1749,113,112.81
1750,198,222.08
1751,335,316.8
1752,340,308.9716666666667
1753,265,287.06333333333333
1754,216,214.29333333333332
1755,186,191.63333333333333
1756,179,173.77
1757,169,159.42666666666668
1758,191,151.36144444444443
1759,175,138.30166666666668
1760,166,141.94611111111112
1761,196,146.28333333333333
1762,278,188.67333333333335
1763,341,233.09583333333333
1764,402,291.6505555555555
1765,418,311.21
1766,394,319.99333333333334
1767,355,317.26666666666665
1768,269,249.3446111111111
1769,207,184.04333333333332
1770,160,197.85833333333332
1771,154,132.44333333333333
1772,153,139.6522222222222
1773,192,217.5588888888889
1774,311,315.03333333333336
1775,370,390.18
1776,371,350.9866666666667
1777,318,296.30333333333334
1778,258,245.4
1779,223,217.18666666666667
1780,227,192.34666666666666
1781,229,199.72333333333333
1782,236,186.01333333333332
1783,232,158.21666666666667
1784,226,147.70666666666668
1785,252,159.43666666666667
1786,331,223.96666666666667
1787,371,259.8833333333333
1788,458,296.81666666666666
1789,440,318.16
1790,400,373.0833333333333
1791,327,270.49333333333334
1792,251,203.31
1793,198,153.4
1794,137,118.19333333333333
1795,119,90.52333333333333
1796,105,78.68
1797,150,114.99
1798,249,205.465
1799,368,266.93666666666667
1800,390,329.94133333333326
1801,288,258.74
1802,246,226.25666666666666
1803,211,201.52
1804,179,151.96333333333334
1805,168,149.06333333333333
1806,174,156.84
1807,193,133.58333333333334
1808,169,141.04
1809,204,159.87666666666667
1810,250,194.41666666666666
1811,320,247.76
1812,380,284.46466666666663
1813,412,331.81
1814,377,320.02
1815,305,284.14
1816,230,208.82
1817,167,154.73
1818,124,113.31666666666666
1819,114,79.56
1820,90,80.74666666666667
1821,125,99.63333333333334
1822,254,199.23666666666668
1823,338,286.02666666666664
1824,385,332.42111111111114
1825,327,302.5466666666667
1826,254,210.7911111111111
1827,215,188.0788888888889
1828,207,192.77116666666666
1829,184,152.97666666666666
1830,165,155.38
1831,166,142.13
1832,160,156.6
1833,203,174.5568888888889
1834,245,203.56
1835,301,275.72
1836,369,343.32666666666665
1837,399,353.21666666666664
1838,353,322.34
1839,311,272.31666666666666
1840,223,248.14927777777774
1841,167,179.24333333333334
1842,139,191.82666666666665
1843,113,152.10666666666665
1844,110,115.67
1845,161,161.49333333333334
1846,228,174.04666666666665
1847,345,344.0366666666667
1848,359,345.95
1849,276,303.28222222222223
1850,239,240.01666666666668
1851,204,173.0
1852,193,172.41333333333333
1853,191,160.41333333333333
1854,173,156.60666666666665
1855,159,154.66
1856,171,164.91666666666666
1857,196,189.04333333333332
1858,260,255.96066666666667
1859,297,278.9267222222222
1860,345,306.31055555555554
1861,382,350.6166666666667
1862,352,323.27466666666663
1863,310,290.76222222222225
1864,270,249.8215555555556
1865,226,228.11
1866,168,190.62833333333333
1867,167,91.53
1868,136,104.83
1869,147,118.13666666666667
1870,249,244.4464444444444
1871,340,297.8433333333333
1872,395,361.8066666666667
1873,369,347.67
1874,349,224.01333333333332
1875,304,194.85666666666665
1876,280,186.67
1877,264,181.60950000000003
1878,224,186.286
1879,212,160.21333333333334
1880,215,152.73861111111108
1881,229,171.94
1882,261,212.01133333333334
1883,300,274.37916666666666
1884,329,305.9744444444445
1885,346,313.8725
1886,342,326.94
1887,284,272.54
1888,230,218.75111111111104
1889,188,157.4481904761904
1890,157,118.60199999999999
1891,116,92.97666666666667
1892,102,82.86333333333333
1893,84,105.48333333333333
1894,127,191.49527777777777
1895,178,333.67333333333335
1896,295,356.02066666666667
1897,331,449.56
1898,301,252.87666666666667
1899,251,229.75444444444443
1900,218,168.83746031746028
1901,197,159.47533333333334
1902,175,153.04444444444445
1903,167,143.95600000000002
1904,160,139.87666666666667
1905,195,175.82955555555557
1906,246,228.56555555555556
1907,268,272.5366666666667
1908,309,295.6717777777778
1909,337,317.245
1910,350,317.3517777777778
1911,282,269.25083333333333
1912,214,213.6681111111111
1913,159,155.2995634920635
1914,118,122.25433333333332
1915,113,88.73388888888888
1916,93,88.77333333333333
1917,101,118.31011111111111
1918,164,247.86716666666663
1919,282,369.48361111111114
1920,353,356.16333333333336
1921,288,386.52
1922,242,465.55
1923,197,180.32333333333332
1924,176,169.288
1925,184,168.58333333333334
1926,169,153.00666666666666
1927,150,133.11661111111113
1928,143,153.44722222222222
1929,178,161.17111111111112
1930,224,221.9472222222222
1931,275,289.5081666666667
1932,372,323.3761111111111
1933,392,344.32686507936506
1934,359,338.8666666666667
1935,292,283.68
1936,220,218.4227301587302
1937,164,161.49040476190476
1938,111,114.61907539682538
1939,86,96.37116666666667
1940,88,93.11
1941,126,118.44
1942,223,215.32277777777776
1943,355,355.7183333333333
1944,381,366.176
1945,296,299.239
1946,232,223.67666666666668
1947,203,234.60772222222226
1948,177,157.31099999999995
1949,158,161.69466666666668
1950,164,130.65333333333334
1951,160,152.83333333333334
1952,167,158.66
1953,189,185.7511111111111
1954,242,228.67722222222218
1955,314,318.1091666666667
1956,355,316.7422222222222
1957,382,334.42961904761904
1958,348,336.75666666666666
1959,321,295.1066666666667
1960,312,230.7142857142857
1961,228,179.78444444444446
1962,144,107.005
1963,106,85.35085317460319
1964,104,92.53444444444445
1965,148,131.445
1966,277,223.99594444444446
1967,413,357.99466666666666
1968,400,342.3027777777778
1969,298,294.44666666666666
1970,264,249.68333333333334
1971,198,215.64555555555557
1972,186,186.69611111111112
1973,170,159.17988095238096
1974,158,160.70816666666667
1975,183,151.49
1976,171,147.18
1977,171,171.72794444444443
1978,235,216.385
1979,295,259.17
1980,335,316.2255555555555
1981,362,337.9066666666667
1982,346,329.57444444444445
1983,297,269.4741666666667
1984,230,202.91333333333333
1985,172,153.41
1986,120,111.10305555555557
1987,95,90.87333333333333
1988,84,70.12
1989,113,108.0638888888889
1990,180,206.6631111111111
1991,263,323.12
1992,332,211.51333333333332
1993,312,341.68333333333334
1994,263,233.76
1995,234,200.30544444444445
1996,193,152.55412698412698
1997,165,158.06255555555555
1998,170,146.98
1999,166,146.72666666666666
2000,149,140.91333333333333
2001,189,164.72288888888886
2002,240,215.49833333333333
2003,290,259.1433333333333
2004,325,292.48333333333335
2005,337,337.24
2006,331,387.98
2007,282,271.87
2008,222,203.13666666666666
2009,176,150.7222222222222
2010,124,112.34333333333333
2011,100,85.90333333333334
2012,86,81.04666666666667
2013,100,120.50666666666666
2014,177,197.64933333333335
2015,239,297.94638888888886
2016,323,321.69972222222214
2017,319,254.98666666666668
2018,254,224.2775
2019,230,197.21
2020,216,180.42666666666668
2021,182,224.8144444444445
2022,165,247.295
2023,155,234.26666666666668
2024,169,208.42333333333335
2025,193,204.33333333333334
2026,243,238.68183333333334
2027,285,303.615
2028,331,336.37488888888885
2029,343,321.8947777777778
2030,326,319.40805555555556
2031,299,375.7158333333333
2032,237,271.52666666666664
2033,181,308.30333333333334
2034,133,196.59666666666666
2035,124,93.57
2036,103,106.01
2037,119,117.43333333333334
2038,189,202.63666666666666
2039,253,350.0933333333333
2040,316,357.37
2041,339,377.94
2042,268,266.43
2043,234,211.06333333333333
2044,244,230.59
2045,189,300.81666666666666
2046,182,253.96666666666667
2047,172,250.13666666666666
2048,174,256.8333333333333
2049,215,195.16333333333333
2050,256,402.67133333333334
2051,326,282.7558333333333
2052,359,302.5876666666667
2053,370,325.26166666666666
2054,343,305.64222222222224
2055,298,336.7125
2056,231,271.74
2057,180,251.16
2058,136,195.05
2059,120,97.32777777777777
2060,103,84.83666666666667
2061,126,132.11
2062,160,194.7503888888889
2063,237,332.7266666666667
2064,328,269.13666666666666
2065,340,316.66
2066,293,239.56333333333333
2067,277,202.34944444444443
2068,231,188.64333333333335
2069,232,254.68444444444447
2070,226,235.60916666666665
2071,223,171.22
2072,276,182.13333333333333
2073,365,202.56333333333333
2074,423,231.00683333333333
2075,489,277.8925
2076,500,306.05833333333334
2077,454,337.0125
2078,375,323.49426984126984
2079,320,279.62333333333333
2080,245,223.00144444444445
2081,197,162.88277777777776
2082,140,111.3469642857143
2083,114,92.0001111111111
2084,112,97.00333333333333
2085,164,106.9
2086,260,208.91830952380954
2087,359,309.61
2088,368,288.31
2089,290,318.35333333333335
2090,254,272.58
2091,215,203.96555555555554
2092,186,210.71
2093,189,254.68444444444447
2094,183,280.4033333333333
2095,169,241.01666666666668
2096,174,261.9633333333333
2097,196,207.01333333333332
2098,276,232.17466666666664
2099,358,285.6575
2100,402,313.75877777777777
2101,411,326.4522222222222
2102,371,326.5727777777778
2103,324,285.07666666666665
2104,225,227.53094444444443
2105,170,180.36222222222221
2106,128,114.78791666666666
2107,98,93.17377777777777
2108,108,88.91
2109,138,119.0
2110,220,743.2804444444444
2111,373,304.06
2112,368,334.34166666666664
2113,299,320.89
2114,244,274.835
2115,188,230.90333333333334
2116,177,195.595
2117,181,183.53083333333333
2118,165,151.07388888888892
2119,169,147.31166666666667
2120,157,159.8475
2121,206,163.11666666666667
2122,265,226.0763333333333
2123,323,293.5675
2124,373,322.45666666666665
2125,407,341.8333333333333
2126,361,321.92333333333335
2127,303,269.96722222222223
2128,241,205.79666666666665
2129,180,154.5736666666667
2130,134,118.80033333333333
2131,97,87.16666666666667
2132,88,85.34666666666666
2133,112,134.72650000000002
2134,215,213.21544444444444
2135,359,355.7183333333333
2136,364,349.98533333333336
2137,288,468.78333333333336
2138,228,246.7575
2139,197,195.24016666666662
2140,166,185.5677222222222
2141,161,179.32066666666665
2142,190,239.66700000000003
2143,152,142.89333333333335
2144,168,141.42333333333335
2145,196,167.50950000000003
2146,239,219.9425
2147,321,283.0366666666667
2148,388,305.7104444444444
2149,413,323.4088571428572
2150,367,333.74666666666667
2151,302,292.37333333333333
2152,225,244.5278888888889
2153,170,173.20679365079363
2154,130,137.54805555555558
2155,109,91.37599999999999
2156,108,85.85333333333334
2157,126,117.45666666666666
2158,199,197.184
2159,354,340.98
2160,358,354.70666666666665
2161,277,332.28333333333336
2162,251,242.50666666666666
2163,209,201.24666666666667
2164,179,204.62
2165,188,222.2615555555556
2166,182,150.86
2167,164,149.26
2168,154,152.78583333333333
2169,198,172.55333333333334
2170,271,229.85666666666665
2171,311,287.84166666666664
2172,360,319.8788888888889
2173,392,358.6563333333333
2174,358,310.62
2175,294,295.56333333333333
2176,231,247.89666666666668
2177,157,217.57333333333332
2178,130,169.96
2179,95,96.08777777777777
2180,90,83.09666666666666
2181,115,112.69
2182,225,148.39463888888892
2183,348,351.4688888888889
2184,366,342.58
2185,304,272.91333333333336
2186,252,214.60333333333332
2187,203,207.61155555555555
2188,223,191.03166666666667
2189,219,161.01
2190,180,155.96333333333334
2191,154,141.585
2192,169,149.02666666666667
2193,202,167.24516666666668
2194,256,214.75083333333333
2195,295,267.14
2196,338,301.8466666666667
2197,357,327.19
2198,348,323.4811111111111
2199,291,274.71
2200,245,202.54
2201,170,155.69666666666666
2202,123,102.475
2203,104,88.42
2204,91,81.61
2205,112,115.56344444444444
2206,211,235.4486111111111
2207,323,355.84
2208,397,326.63
2209,380,318.2727777777778
2210,327,231.05333333333334
2211,274,179.89
2212,254,173.08333333333334
2213,212,160.71333333333334
2214,196,158.6
2215,171,152.92533333333333
2216,168,142.00666666666666
2217,198,164.345
2218,253,207.6438888888889
2219,290,283.32916666666665
2220,325,308.7357777777778
2221,349,337.0125
2222,333,317.3517777777778
2223,277,274.04
2224,208,217.41494444444444
2225,176,174.53961111111107
2226,133,119.1755555555555
2227,98,88.87705555555554
2228,89,97.00333333333333
2229,94,120.56666666666666
2230,151,206.90166666666667
2231,264,376.6933333333333
2232,362,354.6553333333334
2233,358,469.01
2234,325,259.00083333333333
2235,267,232.6686111111111
2236,230,176.2698333333333
2237,216,152.63522222222218
2238,193,125.24933333333334
2239,182,68.22777777777777
2240,171,154.69
2241,211,174.0
2242,253,218.37583333333333
2243,311,323.79333333333335
2244,355,293.37566666666663
2245,368,324.64085714285716
2246,350,338.28
2247,303,284.0366666666667
2248,205,218.61761904761903
2249,156,177.04333333333332
2250,109,104.56333333333333
2251,93,96.94900793650793
2252,77,86.76761904761905
2253,112,117.02733333333332
2254,206,198.85933333333335
2255,321,358.325
2256,358,353.6823333333333
2257,302,323.0133333333333
2258,232,224.15
2259,190,203.0522222222222
2260,175,192.61833333333334
2261,194,575.4666666666667
2262,161,148.6111111111111
2263,141,151.35583333333335
2264,146,145.505
2265,185,182.60133333333332
2266,240,238.54277777777781
2267,305,289.02666666666664
2268,382,313.1821111111111
2269,397,337.9638888888889
2270,340,281.5018888888889
2271,288,274.63508333333334
2272,204,217.05200000000002
2273,159,152.76422222222223
2274,114,110.38666666666667
2275,96,86.22266666666668
2276,84,82.05666666666667
2277,129,118.44
2278,201,198.28266666666667
2279,335,305.26
2280,366,334.85333333333335
2281,279,309.1172222222222
2282,235,231.68166666666667
2283,204,238.12416666666667
2284,181,171.4293333333333
2285,169,83.53
2286,157,121.27333333333333
2287,153,173.78994444444444
2288,154,153.68166666666667
2289,198,141.55599999999998
2290,232,161.31555555555556
2291,324,258.06382539682545
2292,366,319.82377777777776
2293,390,328.98938888888887
2294,340,325.63666666666666
2295,277,277.4117857142857
2296,226,218.91327777777778
2297,159,158.5428571428571
2298,115,110.78583333333333
2299,86,89.96914285714287
2300,97,83.67777777777778
2301,115,125.21444444444445
2302,193,756.0650555555555
2303,331,290.8233333333333
2304,363,369.02633333333335
2305,299,286.53333333333336
2306,243,277.1766666666667
2307,217,200.46
2308,190,177.19333333333333
2309,164,138.97666666666666
2310,162,146.84333333333333
2311,153,167.0553888888889
2312,148,148.58722222222224
2313,187,161.80333333333334
2314,245,185.97666666666666
2315,314,101.39966666666668
2316,366,318.175
2317,386,346.17
2318,346,334.71
2319,272,267.0948333333334
2320,213,219.45483333333337
2321,154,162.7113333333333
2322,114,113.635
2323,87,90.37914285714287
2324,76,85.9882222222222
2325,122,127.0388888888889
2326,208,273.45666666666665
2327,332,292.94666666666666
2328,366,361.8806666666667
2329,313,316.6811111111111
2330,248,257.09
2331,188,219.24333333333334
2332,182,180.18738888888888
2333,175,162.10333333333332
2334,149,124.44
2335,150,88.48961111111115
2336,146,143.9588888888889
2337,170,173.45083333333332
2338,252,229.0245476190476
2339,317,297.16700000000003
2340,354,316.9272222222222
2341,377,323.9503571428571
2342,336,341.11333333333334
2343,270,284.0366666666667
2344,211,218.4227301587302
2345,156,154.80974603174604
2346,110,112.95
2347,88,85.20144444444445
2348,84,85.71428571428571
2349,118,131.8849920634921
2350,201,194.14
2351,345,341.43649999999997
2352,368,370.862
2353,287,299.8404444444445
2354,225,284.3066666666667
2355,212,207.5822222222222
2356,189,148.4593333333333
2357,155,154.04333333333332
2358,160,123.09666666666666
2359,144,139.07
2360,139,149.12
2361,182,175.1
2362,231,219.40333333333334
2363,288,219.63266666666664
2364,329,313.8383333333333
2365,355,335.37333333333333
2366,320,322.1666666666667
2367,265,270.1531666666667
2368,207,211.02944444444447
2369,154,158.55417460317457
2370,121,101.34649999999999
2371,102,70.68805555555558
2372,77,102.67503174603176
2373,100,119.00333333333333
2374,160,203.06
2375,284,263.1380555555556
2376,343,348.3333333333333
2377,335,279.70666666666665
2378,309,228.05333333333334
2379,244,219.30666666666667
2380,216,198.72333333333333
2381,199,166.97099999999998
2382,180,153.38666666666666
2383,169,298.98033333333336
2384,151,150.49666666666667
2385,176,172.82333333333332
2386,235,207.99333333333334
2387,272,262.71
2388,320,312.237
2389,346,328.7083333333333
2390,313,321.83
2391,268,269.3408333333333
2392,210,199.75949999999997
2393,153,164.17955555555554
2394,117,98.36033333333334
2395,94,71.2442777777778
2396,79,90.12990476190477
2397,86,121.96833333333333
2398,150,165.58344444444447
2399,244,340.59
2400,337,363.64666666666665
2401,346,267.14666666666665
2402,294,223.58
2403,252,220.36333333333334
2404,215,188.31666666666666
2405,189,154.96333333333334
2406,179,146.22
2407,169,166.1160555555556
2408,157,150.1288888888889
2409,186,176.946
