,‹TŽRŽs,0
164,129,127.20333333333333
165,160,165.92666666666668
166,266,211.46
167,371,337.78
168,417,390.9633333333333
169,446,414.5733333333333
170,396,417.8833333333333
171,343,357.32666666666665
172,324,309.5933333333333
173,288,272.69
174,240,276.78
175,237,245.58333333333334
176,249,255.52666666666667
177,236,285.4266666666667
178,290,349.43333333333334
179,378,390.31
180,482,439.1666666666667
181,540,518.5266666666666
182,533,489.33666666666664
183,449,428.67333333333335
184,379,344.5366666666667
185,270,273.68666666666667
186,218,189.72
187,148,151.40666666666667
188,129,143.72333333333333
189,167,154.965
190,256,272.16
191,378,398.57
192,410,429.75
193,412,436.28
194,366,450.37416666666667
195,295,354.3
196,286,340.63666666666666
197,267,287.7391666666667
198,240,302.1166666666667
199,238,308.06666666666666
200,245,248.89
201,228,290.75666666666666
202,305,340.5366666666667
203,378,383.32666666666665
204,463,479.70666666666665
205,513,523.94
206,499,484.06666666666666
207,461,439.45
208,375,366.8833333333333
209,300,269.13
210,197,200.04833333333335
211,129,160.16
212,145,155.02
213,154,161.40555555555554
214,273,282.5733333333333
215,374,415.16
216,396,457.89666666666665
217,420,445.49
218,398,445.29
219,374,387.84
220,320,364.71666666666664
221,286,284.00277777777774
222,237,267.77666666666664
223,233,246.83666666666667
224,246,252.32333333333332
225,258,283.31
226,311,336.64666666666665
227,347,405.7588888888889
228,411,472.68333333333334
229,493,525.13
230,492,490.13
231,446,432.61333333333334
232,364,368.1933333333333
233,311,274.9633333333333
234,194,198.44
235,150,175.39927777777774
236,146,148.77
237,148,185.6
238,217,313.4866666666667
239,333,435.1333333333333
240,398,445.3433333333333
241,466,447.08
242,458,448.6666666666667
243,395,381.30333333333334
244,350,353.09
245,347,284.1361111111111
246,269,271.51
247,235,248.32666666666665
248,242,272.83
249,275,307.6333333333333
250,300,334.3933333333333
251,378,415.37166666666667
252,419,491.32
253,441,527.2766666666666
254,486,490.82666666666665
255,433,424.01
256,361,351.49666666666667
257,272,276.9866666666667
258,182,198.16166666666666
259,150,159.38633333333334
260,139,171.56
261,121,172.89416666666668
262,190,296.13
263,272,442.3
264,371,464.8233333333333
265,451,507.14
266,432,454.19666666666666
267,383,382.49
268,323,360.67
269,311,313.68333333333334
270,252,283.25666666666666
271,223,274.34644444444444
272,234,267.1411111111111
273,262,299.6766666666667
274,331,337.6333333333333
275,391,397.06333333333333
276,449,472.66
277,521,522.3333333333334
278,496,518.4333333333333
279,433,439.57
280,350,367.5825
281,259,318.23
282,169,199.1505
283,134,163.97333333333333
284,128,157.01666666666668
285,150,184.63
286,258,288.62
287,338,364.92
288,385,375.87666666666667
289,406,411.85333333333335
290,383,407.67
291,344,381.12333333333333
292,324,364.50333333333333
293,297,299.74333333333334
294,251,275.6211111111111
295,224,255.04555555555552
296,233,266.0366666666667
297,276,317.86333333333334
298,327,365.82
299,389,390.1
300,451,464.0966666666667
301,538,513.4933333333333
302,511,519.4866666666667
303,444,442.32666666666665
304,356,372.6433333333333
305,271,292.16333333333336
306,189,191.18127777777775
307,141,157.67666666666668
308,123,151.48
309,160,165.54
310,248,316.0133333333333
311,361,381.93
312,387,392.5733333333333
313,372,411.93
314,350,427.67333333333335
315,299,328.88666666666666
316,270,302.9766666666667
317,270,287.0307777777778
318,232,275.97333333333336
319,225,366.78
320,275,339.07666666666665
321,326,296.52
322,390,350.9066666666667
323,470,401.0655555555556
324,520,468.66333333333336
325,550,521.26
326,507,494.2133333333333
327,468,453.7266666666667
328,375,344.11333333333334
329,308,264.2733333333333
330,186,199.6457857142857
331,154,160.44
332,129,150.81333333333333
333,169,167.04
334,255,268.23
335,364,338.9066666666667
336,392,393.7866666666667
337,392,410.77
338,389,401.38
339,351,335.48333333333335
340,298,306.03333333333336
341,279,280.9766666666667
342,240,281.6566666666667
343,248,274.38666666666666
344,258,234.72
345,242,280.39666666666665
346,312,356.71
347,399,420.1016666666667
348,470,492.09
349,565,518.9566666666667
350,510,503.36
351,465,447.16333333333336
352,378,340.70666666666665
353,295,268.3333333333333
354,184,202.3917857142857
355,149,158.71166666666667
356,148,144.1588888888889
357,152,193.34333333333333
358,276,288.91333333333336
359,379,382.18333333333334
360,448,422.01
361,452,427.0366666666667
362,423,428.2966666666667
363,371,360.61
364,320,328.49333333333334
365,287,312.08611111111117
366,245,285.8786666666667
367,210,277.1571111111111
368,223,263.96
369,255,279.5933333333333
370,344,334.96
371,402,427.24333333333334
372,440,480.22333333333336
373,524,523.61
374,511,513.1466666666666
375,457,446.41
376,362,338.17333333333335
377,296,268.8566666666667
378,179,199.9487857142857
379,139,161.42
380,113,155.21333333333334
381,179,194.96333333333334
382,285,313.37
383,365,385.06333333333333
384,404,428.55
385,404,428.85333333333335
386,394,385.54200000000003
387,364,351.11333333333334
388,306,325.21
389,281,330.045
390,240,294.182
391,259,282.4951111111111
392,246,260.08
393,252,267.39666666666665
394,291,343.33
395,376,397.87138888888893
396,427,502.1933333333333
397,533,533.7733333333333
398,492,508.52666666666664
399,406,475.3183333333333
400,335,371.51
401,251,257.14
402,212,212.36333333333334
403,155,178.32866666666672
404,128,174.08461111111112
405,145,175.1225
406,201,307.30333333333334
407,299,386.00333333333333
408,419,410.49
409,414,413.77666666666664
410,385,410.9739444444445
411,364,364.81
412,320,332.44
413,291,285.0833333333333
414,272,279.9866666666667
415,227,276.6872222222222
416,268,268.48333333333335
417,262,287.39666666666665
418,295,332.1333333333333
419,370,383.06
420,422,469.6433333333333
421,453,495.71
422,430,526.4633333333334
423,426,458.69666666666666
424,335,373.3333333333333
425,262,258.4266666666667
426,180,191.60666666666665
427,159,161.12611111111113
428,132,153.23277777777778
429,140,169.46333333333334
430,167,281.22333333333336
431,254,391.04333333333335
432,346,422.48
433,371,406.3744444444444
434,378,388.12916666666666
435,369,377.48
436,321,335.85
437,284,292.06
438,270,280.04333333333335
439,224,260.8744444444444
440,220,265.4033333333333
441,261,284.11
442,313,344.0233333333333
443,411,388.6772222222222
444,444,475.94
445,528,511.47
446,518,507.0733333333333
447,442,470.85333333333335
448,374,371.51
449,275,257.23
450,170,209.32
451,132,188.01305555555558
452,118,174.82
453,157,193.14
454,218,291.8833333333333
455,315,375.3066666666667
456,343,395.50333333333333
457,362,392.8666666666667
458,347,398.2388888888889
459,316,345.6666666666667
460,292,300.80333333333334
461,267,271.15
462,251,277.38
463,236,375.35
464,230,470.47
465,256,558.31
466,346,667.1733333333333
467,434,516.64
468,540,501.93666666666667
469,601,611.9666666666667
470,582,607.41
471,616,515.7633333333333
472,642,599.4566666666667
473,627,506.54333333333335
474,621,389.8666666666667
475,639,390.5933333333333
476,596,317.4
477,586,283.0733333333333
478,596,319.45666666666665
479,611,367.9166666666667
480,582,377.9766666666667
481,521,407.64
482,487,422.33916666666664
483,436,362.79
484,419,338.5366666666667
485,364,317.8530555555556
486,308,270.67
487,280,260.63666666666666
488,273,291.41333333333336
489,301,279.3
490,386,356.14
491,426,394.12
492,485,444.6666666666667
493,602,518.6166666666667
494,569,488.18333333333334
495,502,437.46400000000006
496,405,351.9866666666667
497,313,275.8233333333333
498,211,214.07833333333335
499,170,174.4746111111111
500,154,153.31183333333334
501,211,176.12
502,297,295.63
503,398,400.74666666666667
504,448,430.42333333333335
505,460,420.94666666666666
506,416,442.57
507,381,367.96
508,337,350.43
509,271,282.2394444444444
510,312,266.47
511,259,245.08666666666667
512,255,242.73666666666668
513,263,285.93
514,335,309.49
515,412,391.7866666666667
516,470,451.54
517,526,530.6191666666666
518,522,507.9033333333333
519,455,460.63666666666666
520,390,359.01
521,289,265.4766666666667
522,204,194.42333333333335
523,182,158.7904444444444
524,140,147.591
525,181,174.40666666666667
526,297,284.9033333333333
527,414,386.6433333333333
528,469,425.27666666666664
529,450,467.43666666666667
530,401,436.3666666666667
531,340,375.4
532,332,336.52
533,290,283.56666666666666
534,279,269.03
535,230,246.41666666666666
536,235,246.38666666666666
537,280,287.02666666666664
538,340,341.1166666666667
539,382,408.25666666666666
540,443,466.75666666666666
541,568,553.2966666666666
542,535,531.2933333333333
543,456,459.38666666666666
544,341,352.38
545,276,255.71333333333334
546,204,190.93
547,145,157.215
548,145,155.69833333333332
549,169,170.62333333333333
550,289,282.9166666666667
551,386,330.21666666666664
552,473,505.3233333333333
553,447,451.98
554,427,423.5966666666667
555,356,381.41
556,317,341.3566666666667
557,294,273.1666666666667
558,272,253.97333333333333
559,240,247.21333333333334
560,244,247.98
561,281,278.7966666666667
562,325,330.49
563,356,403.39666666666665
564,444,459.14666666666665
565,458,517.815
566,475,502.45666666666665
567,447,450.81544444444444
568,389,345.06333333333333
569,292,283.93666666666667
570,192,207.49699999999999
571,148,174.89777777777778
572,134,170.41444444444446
573,159,167.61
574,244,247.30333333333334
575,327,379.78
576,418,416.3566666666667
577,486,434.0466666666667
578,467,415.56333333333333
579,410,345.29333333333335
580,388,325.7266666666667
581,310,274.04333333333335
582,252,256.3466666666667
583,253,252.71666666666667
584,269,272.33666666666664
585,270,273.8233333333333
586,313,367.14666666666665
587,385,399.9866666666667
588,421,472.66333333333336
589,463,499.1666666666667
590,470,500.45
591,419,458.85
592,377,370.5233333333333
593,292,288.14
594,199,192.48749999999995
595,126,160.18
596,134,154.45333333333335
597,137,169.86333333333334
598,205,274.8066666666667
599,295,379.60166666666663
600,398,426.9533333333333
601,438,451.38666666666666
602,463,423.12333333333333
603,401,364.8
604,378,330.81
605,312,280.0688888888889
606,273,276.04
607,235,261.47
608,268,264.62444444444446
609,261,272.27
610,331,350.05
611,427,391.34194444444444
612,450,467.77
613,527,503.56333333333333
614,495,469.82666666666665
615,433,422.3933333333333
616,362,349.81
617,232,274.45
618,160,199.86533333333333
619,139,166.28666666666666
620,131,177.34666666666666
621,149,163.28333333333333
622,256,273.37
623,379,379.74333333333334
624,425,417.8233333333333
625,431,427.12
626,408,427.57
627,358,373.80333333333334
628,285,344.43333333333334
629,308,320.89
630,252,261.31
631,239,267.8233333333333
632,260,258.0133333333333
633,265,272.25
634,322,348.6666666666667
635,390,391.2866666666667
636,444,449.00666666666666
637,552,492.7033333333333
638,524,472.14
639,434,425.2266666666667
640,368,333.87333333333333
641,248,263.87
642,169,220.40666666666667
643,153,186.34
644,134,172.6688888888889
645,160,167.33666666666667
646,258,258.92333333333335
647,336,416.85
648,391,416.33
649,414,409.25666666666666
650,433,385.4533333333333
651,376,403.99666666666667
652,322,409.49333333333334
653,277,372.09
654,284,319.11
655,263,269.73333333333335
656,304,269.97
657,300,381.1566666666667
658,392,582.3833333333333
659,504,436.00666666666666
660,554,494.3933333333333
661,631,643.3244444444445
662,583,530.79
663,509,444.32666666666665
664,402,353.9533333333333
665,303,267.63666666666666
666,225,209.57
667,179,185.42972222222224
668,155,174.66333333333333
669,195,169.90333333333334
670,281,276.14666666666665
671,385,426.26
672,414,448.04
673,427,462.41
674,416,452.4716666666667
675,342,363.0833333333333
676,327,360.63
677,284,297.4361111111112
678,258,272.97333333333336
679,258,233.25666666666666
680,266,248.75666666666666
681,285,278.50333333333333
682,328,345.92
683,410,401.94
684,447,460.5233333333333
685,556,528.7751666666667
686,536,513.64
687,469,433.5971666666667
688,389,356.3233333333333
689,305,249.98333333333332
690,185,183.38
691,157,160.85744444444447
692,160,152.51666666666668
693,183,167.1806111111111
694,293,294.14
695,404,424.13
696,446,443.72
697,428,437.06666666666666
698,380,418.7966666666667
699,358,372.7266666666667
700,347,350.78
701,283,283.79833333333335
702,266,263.84
703,233,238.35
704,258,256.31333333333333
705,253,285.49666666666667
706,315,350.47333333333336
707,386,399.3333333333333
708,447,459.39666666666665
709,532,510.4533333333333
710,530,478.8833333333333
711,471,446.81
712,392,354.35333333333335
713,275,269.19
714,183,206.33777777777777
715,157,157.11472222222224
716,138,146.3886111111111
717,170,196.37
718,247,292.98
719,339,379.61333333333334
720,379,416.5
721,371,431.3466666666667
722,359,427.2144444444445
723,336,363.6166666666667
724,317,326.76666666666665
725,264,294.4766666666667
726,255,348.43666666666667
727,203,274.29333333333335
728,252,245.54
729,263,292.36
730,296,326.98333333333335
731,388,392.38
732,442,473.79
733,472,520.3433333333334
734,497,514.5366666666666
735,432,445.56666666666666
736,362,389.41333333333336
737,308,288.14
738,191,192.48749999999995
739,154,155.41333333333333
740,151,151.81
741,155,183.82333333333332
742,216,309.0933333333333
743,338,386.6766666666667
744,434,459.9033333333333
745,445,416.53333333333336
746,465,477.80333333333334
747,376,363.62333333333333
748,352,366.95
749,292,316.22611111111115
750,246,287.52
751,268,276.6666666666667
752,264,259.6187777777778
753,277,321.30333333333334
754,324,350.68333333333334
755,374,402.97
756,403,462.6333333333333
757,446,505.8566666666667
758,435,515.6966666666667
759,387,460.02666666666664
760,332,348.01
761,257,247.20333333333335
762,194,215.8608888888889
763,158,172.70444444444445
764,132,169.38111111111112
765,151,169.16
766,181,298.6566666666667
767,252,422.3666666666667
768,341,438.81666666666666
769,370,426.97
770,377,403.89666666666665
771,350,374.44
772,314,330.9633333333333
773,295,278.77
774,228,284.6066666666667
775,226,269.73333333333335
776,265,266.77
777,271,317.7133333333333
778,329,360.51666666666665
779,363,395.25333333333333
780,452,463.25333333333333
781,530,498.2
782,482,519.3266666666667
783,406,451.94666666666666
784,359,371.46666666666664
785,242,287.2
786,167,212.80555555555557
787,155,162.51333333333332
788,120,153.38666666666666
789,148,165.18666666666667
790,236,301.83
791,342,393.10333333333335
792,393,436.02666666666664
793,417,430.20666666666665
794,382,437.66
795,344,370.72333333333336
796,332,335.26
797,302,323.4691666666667
798,236,270.4866666666667
799,221,265.1326666666667
800,256,257.88
801,271,299.99666666666667
802,322,350.81666666666666
803,404,397.6166666666667
804,452,471.06666666666666
805,531,495.2366666666667
806,501,499.1533333333333
807,447,448.5733333333333
808,360,373.57666666666665
809,269,283.62333333333333
810,187,201.16
811,138,175.56
812,150,156.25666666666666
813,191,212.15
814,266,334.17
815,370,414.25333333333333
816,386,408.5466666666667
817,392,423.27666666666664
818,363,412.46666666666664
819,313,371.5466666666667
820,302,337.4766666666667
821,265,299.42
822,233,260.78333333333336
823,239,257.59
824,224,258.1977777777778
825,251,310.42
826,331,354.4033333333333
827,400,384.49666666666667
828,467,471.41333333333336
829,548,499.61
830,509,499.7366666666667
831,471,447.6433333333333
832,365,362.8833333333333
833,244,300.73
834,174,229.16666666666666
835,146,191.11666666666667
836,138,168.24666666666667
837,166,182.96333333333334
838,266,308.28333333333336
839,344,412.78
840,379,429.93
841,389,440.37
842,372,407.03333333333336
843,335,357.25
844,320,343.57
845,281,328.5366666666667
846,235,289.6066666666667
847,227,268.55444444444447
848,252,256.05333333333334
849,269,277.84
850,320,345.64666666666665
851,404,390.93333333333334
852,440,475.88
853,531,522.5533333333333
854,506,491.1933333333333
855,475,430.59
856,379,349.42
857,283,270.99666666666667
858,184,212.43666666666667
859,137,215.33666666666667
860,125,173.90666666666667
861,175,165.44
862,299,321.0833333333333
863,390,392.78333333333336
864,442,428.61333333333334
865,431,451.56333333333333
866,417,431.67
867,367,387.56
868,331,355.61333333333334
869,270,301.79
870,255,253.54666666666665
871,220,250.48333333333332
872,240,252.24666666666667
873,255,283.1766666666667
874,303,345.50666666666666
875,366,383.5233333333333
876,473,462.2133333333333
877,559,506.7366666666667
878,530,495.35333333333335
879,427,449.41
880,337,370.69
881,252,291.0833333333333
882,201,199.4
883,136,166.62666666666667
884,131,168.10666666666665
885,169,241.7
886,253,310.2
887,355,393.1066666666667
888,438,407.1066666666667
889,496,507.81
890,587,511.42333333333335
891,518,430.4866666666667
892,517,383.74666666666667
893,636,363.23
894,560,443.8933333333333
895,463,440.14
896,416,504.8333333333333
897,373,402.0933333333333
898,391,427.69
899,438,421.5366666666667
900,489,516.8233333333334
901,545,552.5333333333333
902,542,513.85
903,479,459.33666666666664
904,395,352.26
905,308,284.5733333333333
906,223,201.77766666666668
907,181,174.30733333333333
908,179,201.35833333333332
909,178,162.91666666666666
910,238,269.43666666666667
911,357,402.29333333333335
912,416,416.48333333333335
913,462,417.1666666666667
914,459,388.31333333333333
915,401,356.00666666666666
916,360,364.1
917,314,287.5366666666667
918,278,273.37
919,243,263.4055555555555
920,268,268.6933333333333
921,293,302.5466666666667
922,318,354.31333333333333
923,393,421.03
924,423,458.60333333333335
925,461,522.77
926,504,517.5433333333333
927,438,462.69
928,375,372.89666666666665
929,264,267.66
930,194,213.08333333333334
931,160,173.67666666666668
932,144,156.36333333333334
933,123,186.22666666666666
934,176,315.8466666666667
935,255,365.98
936,355,432.18666666666667
937,381,458.51666666666665
938,398,445.7033333333333
939,390,334.01
940,340,307.4266666666667
941,329,289.9292222222223
942,272,274.9633333333333
943,257,261.4166666666667
944,277,247.97333333333333
945,288,302.20666666666665
946,374,359.49
947,448,402.97
948,498,465.18666666666667
949,544,501.7266666666667
950,519,520.37
951,427,454.8
952,366,376.6166666666667
953,242,343.12666666666667
954,183,206.5016111111111
955,155,221.82666666666665
956,141,206.83
957,196,202.02333333333334
958,415,383.07
959,463,381.6433333333333
960,491,423.63
961,534,471.47
962,554,506.99333333333334
963,618,418.4266666666667
964,542,414.88666666666666
965,499,298.41766666666666
966,457,280.2966666666667
967,396,260.82666666666665
968,445,253.21533333333335
969,444,296.6433333333333
970,451,348.24
971,515,396.99666666666667
972,551,477.38
973,622,519.29
974,581,518.6833333333333
975,507,452.85
976,429,391.3833333333333
977,325,277.12666666666667
978,222,199.37023015873015
979,191,164.59
980,183,148.86
981,204,182.10333333333332
982,311,311.93666666666667
983,417,394.10333333333335
984,458,428.75666666666666
985,442,423.89666666666665
986,420,417.9127777777778
987,373,349.5833333333333
988,345,323.0933333333333
989,299,282.32666666666665
990,276,291.5966666666667
991,266,361.37666666666667
992,267,359.8433333333333
993,316,377.1933333333333
994,551,432.69
995,663,427.9866666666667
996,745,472.23
997,732,521.3733333333333
998,621,513.1266666666667
999,536,454.3666666666667
1000,455,374.79333333333335
1001,366,305.69
1002,239,195.68977777777778
1003,207,162.47
1004,187,158.87666666666667
1005,212,185.84
1006,306,325.25
1007,410,383.51
1008,443,409.0233333333333
1009,489,422.77666666666664
1010,437,413.02666666666664
1011,368,341.31333333333333
1012,355,368.5733333333333
1013,329,311.12
1014,266,282.00111111111113
1015,256,262.93022222222226
1016,280,273.39666666666665
1017,281,296.8433333333333
1018,378,349.0566666666667
1019,407,392.4466666666666
1020,517,476.4866666666667
1021,570,520.3433333333334
1022,536,519.9133333333333
1023,469,444.16
1024,396,366.38
1025,316,281.9533333333333
1026,205,197.93323015873014
1027,177,156.58666666666667
1028,168,156.18333333333334
1029,186,199.17666666666668
1030,297,321.38
1031,397,393.0466666666667
1032,449,420.38
1033,449,426.4166666666667
1034,442,421.2383333333334
1035,371,350.21
1036,376,325.76666666666665
1037,315,315.57750000000004
1038,274,272.58666666666664
1039,245,273.4631111111111
1040,304,259.3066666666667
1041,256,305.92
1042,343,358.82
1043,380,401.7266666666667
1044,517,469.6933333333333
1045,585,496.11
1046,540,487.62666666666667
1047,461,441.17333333333335
1048,366,356.0966666666667
1049,274,292.54333333333335
1050,203,187.76333333333332
1051,160,193.9
1052,149,188.50333333333333
1053,167,194.88
1054,265,322.72333333333336
1055,363,367.50666666666666
1056,401,420.38
1057,387,425.86
1058,402,409.8666666666667
1059,359,334.51
1060,286,339.8833333333333
1061,282,316.4
1062,272,275.1744444444444
1063,274,255.6622222222222
1064,283,275.1027777777778
1065,288,306.26
1066,359,356.7
1067,416,401.02
1068,436,507.14
1069,489,527.6666666666666
1070,519,579.33
1071,483,511.9433333333333
1072,469,415.76666666666665
1073,400,387.1666666666667
1074,367,199.728582010582
1075,394,206.81
1076,333,207.31333333333333
1077,302,215.00666666666666
1078,344,283.55
1079,427,372.41333333333336
1080,475,399.04
1081,469,403.1066666666667
1082,456,392.58
1083,440,332.23
1084,379,369.74333333333334
1085,359,403.6433333333333
1086,319,387.35
1087,374,474.81
1088,508,452.5733333333333
1089,470,518.27
1090,899,425.26666666666665
1091,848,444.6413333333333
1092,748,504.68
1093,766,506.0733333333333
1094,752,530.3433333333334
1095,650,455.94
1096,529,366.08
1097,450,274.7266666666667
1098,323,203.78
1099,276,175.75
1100,239,169.25111111111113
1101,224,168.25333333333333
1102,274,277.4533333333333
1103,355,394.82666666666665
1104,438,432.3333333333333
1105,493,437.10833333333335
1106,495,405.8625
1107,462,367.14666666666665
1108,413,324.73333333333335
1109,377,294.99333333333334
1110,330,305.04
1111,299,285.9244444444444
1112,322,279.52666666666664
1113,312,277.21
1114,374,358.37666666666667
1115,448,393.8327777777778
1116,489,466.92
1117,569,519.6666666666666
1118,556,513.0666666666667
1119,458,461.92333333333335
1120,401,364.9433333333333
1121,299,266.28
1122,205,194.37333333333333
1123,164,168.91
1124,172,167.45
1125,196,178.6625
1126,310,292.23
1127,400,394.82666666666665
1128,452,425.31333333333333
1129,462,424.52
1130,442,444.99333333333334
1131,394,374.48333333333335
1132,339,345.07
1133,298,316.1475000000001
1134,258,303.5233333333333
1135,256,270.518
1136,256,280.63233333333335
1137,294,320.31533333333334
1138,354,341.7866666666667
1139,415,388.7
1140,506,487.11
1141,573,519.0733333333334
1142,525,497.21666666666664
1143,476,446.2633333333333
1144,385,354.5366666666667
1145,306,263.31
1146,208,197.55788888888884
1147,164,167.99
1148,157,163.25444444444446
1149,192,169.54
1150,306,303.43
1151,402,393.62333333333333
1152,465,428.06666666666666
1153,453,474.4433333333333
1154,399,454.55
1155,349,376.95
1156,297,365.77
1157,278,315.3233333333333
1158,264,279.4433333333333
1159,262,273.25
1160,236,261.78187301587303
1161,236,308.12666666666667
1162,328,355.6533333333333
1163,393,424.60333333333335
1164,520,460.8333333333333
1165,561,500.54333333333335
1166,532,488.63666666666666
1167,478,439.83
1168,388,355.86
1169,292,278.1766666666667
1170,205,192.75666666666666
1171,157,167.12333333333333
1172,149,157.34
1173,189,186.78666666666666
1174,278,264.0566666666667
1175,382,352.87
1176,427,459.18666666666667
1177,429,446.1933333333333
1178,414,427.1666666666667
1179,371,378.19
1180,308,344.39666666666665
1181,303,322.89222222222224
1182,265,282.75666666666666
1183,241,257.44
1184,256,255.59666666666666
1185,267,298.62333333333333
1186,353,358.8933333333333
1187,414,380.43333333333334
1188,470,482.86333333333334
1189,594,500.7633333333333
1190,537,492.94
1191,471,451.39
1192,400,375.08166666666665
1193,287,282.45
1194,197,227.53666666666666
1195,160,176.92666666666668
1196,140,160.18666666666667
1197,166,247.88666666666666
1198,294,264.85333333333335
1199,392,336.9
1200,444,431.39
1201,442,440.6166666666667
1202,414,440.35
1203,368,389.42
1204,326,376.76
1205,282,331.43
1206,264,278.53333333333336
1207,243,267.6766666666667
1208,266,258.1111111111111
1209,283,275.8066666666667
1210,345,335.52666666666664
1211,408,375.1919444444444
1212,476,466.38666666666666
1213,561,490.5833333333333
1214,546,486.8466666666667
1215,464,443.92
1216,381,356.39666666666665
1217,272,273.8566666666667
1218,186,221.37422222222222
1219,158,159.77666666666667
1220,150,161.81666666666666
1221,169,232.15333333333334
1222,272,303.02666666666664
1223,371,343.0833333333333
1224,460,378.2
1225,440,446.5566666666667
1226,387,423.7966666666667
1227,345,338.28
1228,295,341.1533333333333
1229,283,304.0344444444445
1230,262,288.18333333333334
1231,233,435.3833333333333
1232,284,364.00333333333333
1233,281,316.57
1234,324,397.6933333333333
1235,385,371.62
1236,456,464.94666666666666
1237,518,493.35333333333335
1238,480,491.9
1239,443,444.13666666666666
1240,332,363.3466666666667
1241,268,276.7733333333333
1242,207,203.54666666666665
1243,172,189.98
1244,146,157.60666666666665
1245,163,179.21666666666667
1246,388,270.15
1247,448,368.4033333333333
1248,415,429.07666666666665
1249,504,459.54
1250,461,419.04
1251,387,362.3933333333333
1252,367,340.3066666666667
1253,338,309.46
1254,307,274.1
1255,234,262.4866666666667
1256,300,258.0133333333333
1257,290,271.60333333333335
1258,348,343.6166666666667
1259,377,393.7366666666667
1260,440,467.47
1261,514,504.72333333333336
1262,483,477.00333333333333
1263,422,424.13666666666666
1264,370,353.71666666666664
1265,265,275.33666666666664
1266,196,198.58333333333334
1267,173,168.97666666666666
1268,160,163.56333333333333
1269,153,185.43
1270,208,300.78333333333336
1271,310,387.31333333333333
1272,360,454.43
1273,400,429.82
1274,379,425.05333333333334
1275,373,363.7866666666667
