,0
0,1427.4866666666667
1,1676.5333333333333
2,1750.6433333333334
3,1782.2333333333333
4,1656.62
5,1433.9966666666667
6,1211.6766666666667
7,986.2066666666667
8,838.1966666666667
9,803.0166666666667
10,766.1333333333333
11,935.5633333333334
12,1347.4166666666667
13,1531.0833333333333
14,1529.5
15,1365.1533333333334
16,1309.12
17,1132.9333333333334
18,1120.3583333333333
19,1089.0533333333333
20,1058.0233333333333
21,997.8966666666666
22,994.5566666666666
23,1096.51
24,1332.8
25,1495.8566666666666
26,1674.5066666666667
27,1778.1466666666668
28,1686.01
29,1446.8233333333333
30,1194.0833333333333
31,1029.0966666666666
32,802.6233333333333
33,691.5933333333334
34,739.52
35,960.0233333333333
36,1378.6366666666668
37,1709.1783333333333
38,1502.7933333333333
39,1285.31
40,1271.1833333333334
41,1135.8066666666666
42,1132.11
43,1116.9866666666667
44,1047.22
45,1080.1966666666667
46,1027.73
47,1152.6866666666667
48,1425.3933333333334
49,1656.5266666666666
50,1764.0233333333333
51,1754.9066666666668
52,1673.8266666666666
53,1398.8233333333333
54,1189.81
55,973.9633333333334
56,870.37
57,715.21
58,752.6833333333333
59,877.1666666666666
60,1260.3666666666666
61,1648.595
62,1545.4566666666667
63,1439.97
64,1286.08
65,1136.9966666666667
66,1191.0966666666666
67,1172.69
68,1093.84
69,1015.9166666666666
70,981.9333333333333
71,1111.6566666666668
72,1334.6433333333334
73,1578.9033333333334
74,1701.5366666666666
75,1816.6833333333334
76,1722.2933333333333
77,1480.16
78,1213.7366666666667
79,978.3466666666667
80,801.4833333333333
81,779.1366666666667
82,755.0166666666667
83,907.86
84,1343.3233333333333
85,1589.9444444444443
86,1469.0333333333333
87,1272.8733333333332
88,1169.8
89,1038.0466666666666
90,1041.58
91,1034.9566666666667
92,985.9533333333334
93,970.9833333333333
94,1013.7866666666666
95,1183.3233333333333
96,1393.6
97,1638.8733333333332
98,1738.5766666666666
99,1809.6166666666666
100,1681.3433333333332
101,1473.33
102,1209.7333333333333
103,1009.7633333333333
104,829.2788888888889
105,722.84
106,766.1833333333333
107,898.4066666666666
108,1343.0966666666666
109,1532.5333333333333
110,1443.9333333333334
111,1282.3733333333332
112,1192.64
113,1092.76
114,1097.2573333333335
115,1038.8333333333333
116,1002.1633333333333
117,1013.1833333333333
118,1043.1533333333334
119,1212.5333333333333
120,1385.0533333333333
121,1625.84
122,1772.4066666666668
123,1848.82
124,1682.21
125,1485.0855555555554
126,1235.8533333333332
127,1003.685
128,824.72
129,698.9122222222222
130,707.1133333333333
131,872.86
132,1187.86
133,1543.53
134,1494.4933333333333
135,1272.7533333333333
136,1138.42
137,1145.2983333333334
138,1074.3133333333333
139,1087.2733333333333
140,993.3733333333333
141,981.2233333333334
142,981.4766666666667
143,1079.4966666666667
144,1338.9133333333334
145,1584.6633333333334
146,1672.1943333333334
147,1793.8866666666668
148,1683.71
149,1498.8266666666666
150,1257.5666666666666
151,1018.35
152,838.5866666666667
153,719.2990674603175
154,685.0998888888888
155,888.61
156,1143.81
157,1496.5366666666666
158,1527.0133333333333
159,1430.0866666666666
160,1238.6333333333334
161,1146.9366666666667
162,1096.9166666666665
163,1048.8438888888888
164,1015.1033333333334
165,965.6766666666666
166,980.2333333333333
167,1039.22
168,1324.9133333333334
169,1513.4833333333333
170,1781.1788888888887
171,1739.76
172,1628.1866666666667
173,1468.6903333333332
174,1215.7305000000001
175,979.4781666666667
176,873.5533333333333
177,694.2066666666667
178,726.7413333333333
179,1000.2433333333333
180,1303.3966666666668
181,1614.5666666666666
182,1491.65
183,1351.1466666666668
184,1298.8666666666666
185,1130.1933333333334
186,1092.7746825396828
187,1061.6783333333333
188,1001.7233333333334
189,966.5666666666667
190,958.6266666666667
191,1130.1666666666667
192,1314.48
193,1594.4866666666667
194,1696.17
195,1770.8796666666667
196,1674.2066666666667
197,1462.247111111111
198,1200.7333333333333
199,973.1388888888888
200,820.1166666666667
201,705.5833333333334
202,750.0566666666666
203,873.3966666666666
204,1264.59
205,1756.56
206,1541.5166666666667
207,1426.9333333333334
208,1380.6233333333332
209,1276.2933333333333
210,1254.59
211,1180.8966666666668
212,1108.8966666666668
213,1019.2433333333333
214,1072.7033333333334
215,1144.7466666666667
216,1391.4266666666667
217,1645.9433333333334
218,1756.3866666666668
219,1790.7806666666665
220,1730.0933333333332
221,1447.3066666666666
222,1200.7866666666666
223,981.9833333333333
224,805.5233333333333
225,708.6666666666666
226,753.3166666666667
227,894.7166666666667
228,1196.0608333333332
229,1725.4416666666668
230,1538.1
231,1357.6633333333334
232,1283.7733333333333
233,1146.6966666666667
234,1120.5933333333332
235,1147.4166666666667
236,1039.7333333333333
237,1068.9133333333334
238,1041.0466666666666
239,1145.8366666666666
240,1407.21
241,1672.3033333333333
242,1742.6766666666667
243,1792.4189047619052
244,1703.37
245,1450.7733333333333
246,1228.5533333333333
247,1008.4166666666666
248,809.5766666666667
249,734.3233333333334
250,753.5233333333333
251,871.6733333333333
252,1255.8466666666666
253,1686.69
254,1529.8066666666666
255,1361.3633333333332
256,1240.1966666666667
257,1197.9033333333334
258,1186.7066666666667
259,1089.3833333333334
260,1057.8266666666666
261,962.3266666666667
262,1056.93
263,1208.4566666666667
264,1397.7316666666666
265,1609.37
266,1691.71
267,1781.9423333333332
268,1643.6066666666666
269,1450.62
270,1173.7666666666667
271,1002.09
272,811.11
273,714.67
274,763.45
275,900.6533333333333
276,1296.7333333333333
277,1550.76
278,1388.86
279,1183.75
280,1165.97
281,1079.04
282,1070.9233333333334
283,1062.2033333333334
284,1084.01
285,1029.83
286,1056.0933333333332
287,1212.4033333333334
288,1407.3366666666666
289,1643.89
290,1827.04
291,1797.2833333333333
292,1699.26
293,1453.15
294,1251.4233333333334
295,1013.9346666666665
296,797.1233333333333
297,747.95
298,733.04
299,910.1833333333333
300,1313.46
301,1551.2433333333333
302,1406.5566666666666
303,1162.6866666666667
304,1112.5966666666666
305,1032.9533333333334
306,976.9608333333333
307,996.9325
308,974.8933333333333
309,1006.5933333333334
310,1062.3366666666666
311,1237.81
312,1486.2966666666666
313,1640.7533333333333
314,1750.7766666666666
315,1828.5696666666668
316,1754.1
317,1436.23
318,1202.8033333333333
319,1010.6266666666667
320,825.1733333333333
321,725.44
322,729.03
323,862.82
324,1246.6733333333334
325,1541.19
326,1473.7533333333333
327,1309.4933333333333
328,1260.4066666666668
329,1087.2266666666667
330,1066.7225
331,1075.7366666666667
332,1018.7033333333334
333,943.6533333333333
334,1030.36
335,1197.8933333333334
336,1403.1566666666668
337,1609.46
338,1776.5733333333333
339,1819.56
340,1655.0033333333333
341,1485.2466666666667
342,1226.4766666666667
343,999.75
344,842.0333333333333
345,723.66
346,749.7766666666666
347,895.8966666666666
348,1299.6333333333334
349,1646.3744444444446
350,1555.2466666666667
351,1300.27
352,1199.06
353,1125.4133333333334
354,1124.1066666666666
355,1168.2433333333333
356,1109.35
357,1055.98
358,1036.57
359,1140.5833333333333
360,1408.5933333333332
361,1591.38
362,1762.5733333333333
363,1835.4066666666668
364,1607.65
365,1461.78
366,1236.0266666666666
367,1012.1766666666666
368,816.76
369,739.9533333333334
370,781.5
371,920.0033333333333
372,1307.8233333333333
373,1632.4583333333333
374,1543.08
375,1242.94
376,1210.4333333333334
377,1106.5033333333333
378,1113.1133333333332
379,1131.15
380,1078.91
381,1053.7266666666667
382,1040.2366666666667
383,1204.1466666666668
384,1441.03
385,1576.0466666666666
386,1751.93
387,1769.8833333333334
388,1730.7833333333333
389,1461.0933333333332
390,1207.8100000000002
391,987.5233333333333
392,869.39
393,745.7966666666666
394,746.44
395,920.99
396,1302.25
397,1628.6333333333334
398,1482.6533333333334
399,1325.24
400,1206.5833333333333
401,1188.8066666666666
402,1128.4666666666667
403,1102.85
404,1006.4866666666667
405,990.3466666666667
406,1052.7966666666666
407,1199.4666666666667
408,1454.83
409,1604.1733333333334
410,1744.86
411,1766.8833333333334
412,1678.7366666666667
413,1453.7266666666667
414,1206.215
415,991.42
416,827.6333333333333
417,714.4766666666667
418,734.8866666666667
419,886.6166666666667
420,1281.7666666666667
421,1627.8016666666667
422,1506.0433333333333
423,1267.68
424,1221.3033333333333
425,1147.6866666666667
426,1104.7691666666667
427,1090.0033333333333
428,1075.3005555555555
429,959.5366666666666
430,1035.9866666666667
431,1196.2366666666667
432,1443.15
433,1562.0933333333332
434,1728.4666666666667
435,1728.98
436,1728.28
437,1463.7066666666667
438,1169.3643333333332
439,974.2266666666667
440,838.37
441,716.3233333333334
442,754.8433333333334
443,908.8633333333333
444,1314.1733333333334
445,1552.5
446,1465.18
447,1258.29
448,1167.501111111111
449,1060.3366666666666
450,1047.9233333333334
451,1020.4578333333333
452,986.5266666666666
453,960.28
454,1050.22
455,1276.64
456,1753.4433333333334
457,2038.8466666666666
458,2149.133333333333
459,2067.86
460,1199.9666666666667
461,1623.73
462,1572.1
463,1374.8166666666666
464,1216.2733333333333
465,1193.5866666666666
466,1119.2166666666667
467,1192.0966666666666
468,1627.13
469,1833.5233333333333
470,1826.4366666666667
471,1620.8166666666666
472,1541.9066666666668
473,1415.6
474,1393.7633333333333
475,1366.2433333333333
476,1093.69
477,1082.7933333333333
478,1205.01
479,1323.8666666666666
480,1513.7266666666667
481,1498.8733333333332
482,1882.7066666666667
483,1804.0633333333333
484,1774.4633333333334
485,1505.2566666666667
486,1282.5216666666668
487,1047.0066666666667
488,899.9633333333334
489,777.2033333333334
490,779.5666666666667
491,876.0366666666666
492,1275.6466666666668
493,1601.7233333333334
494,1600.2966666666666
495,1479.6266666666668
496,1399.7
497,1150.7866666666666
498,1211.9
499,1161.16
500,1107.16
501,1094.11
502,1117.82
503,1191.1666666666667
504,1408.4433333333334
505,1567.02
506,1684.31
507,1765.0233333333333
508,1672.8833333333334
509,1437.2966666666666
510,1210.22
511,1018.4233333333333
512,857.9
513,724.3633333333333
514,766.89
515,870.5966666666667
516,1186.13
517,1627.0381666666667
518,1608.61
519,1459.46
520,1388.1566666666668
521,1182.98
522,1208.86
523,1108.7666666666667
524,1044.52
525,1024.76
526,1033.7166666666667
527,1188.09
528,1402.24
529,1625.8666666666666
530,1725.4733333333334
531,1758.64
532,1711.08
533,1481.4533333333334
534,1247.8591666666666
535,1015.0366666666666
536,836.01
537,721.99
538,765.1033333333334
539,864.91
540,1190.0966666666666
541,1643.9625
542,1542.9733333333334
543,1377.4133333333334
544,1269.5866666666666
545,1182.1633333333334
546,1144.7
547,1110.61
548,1037.8533333333332
549,1003.24
550,1022.5633333333334
551,1159.0766666666666
552,1416.63
553,1625.2966666666666
554,1721.7933333333333
555,1799.71
556,1739.43
557,1470.74
558,1200.7533333333333
559,996.1833333333333
560,844.5666666666667
561,741.31
562,732.6033333333334
563,875.2366666666667
564,1267.1633333333334
565,1551.4033333333334
566,1528.43
567,1360.4633333333334
568,1256.56
569,1131.7433333333333
570,1102.4666666666667
571,1094.9733333333334
572,1004.4133333333333
573,1022.3533333333334
574,1062.03
575,1195.1866666666667
576,1442.03
577,1605.8766666666668
578,1709.435611111111
579,1768.7
580,1652.7366666666667
581,1454.1366666666668
582,1245.1833333333334
583,1022.5347222222221
584,797.31
585,743.9533333333334
586,773.6133333333333
587,916.0433333333333
588,1245.3066666666666
589,1525.1513333333335
590,1510.5833333333333
591,1331.9766666666667
592,1291.7133333333334
593,1149.79
594,1110.6055555555556
595,1135.3733333333332
596,1037.42
597,1008.24
598,1034.8066666666666
599,1204.7666666666667
600,1429.5
601,1588.5066666666667
602,1631.77
603,1662.9833333333333
604,1567.82
605,1397.4866666666667
606,1260.4483333333333
607,973.1930000000001
608,793.1766666666666
609,718.9666666666667
610,731.4033333333333
611,894.9133333333333
612,1375.48
613,1491.3033333333333
614,1509.3466666666666
615,1306.1166666666666
616,1306.0233333333333
617,1193.7044444444446
618,1170.2033333333334
619,1112.1633333333334
620,1040.3233333333333
621,1081.1366666666668
622,1068.9833333333333
623,1169.77
624,1431.2533333333333
625,1570.2166666666667
626,1711.6066666666666
627,1713.7866666666666
628,1578.5766666666666
629,1428.3466666666666
630,1167.2033333333334
631,958.8333333333334
632,804.4566666666667
633,716.6966666666667
634,743.85
635,911.9966666666667
636,1181.7566666666667
637,1505.19
638,1384.7033333333334
639,1229.1833333333334
640,1148.84
641,1107.9166666666667
642,1155.7720000000002
643,1179.335
644,1101.33
645,1090.0566666666666
646,1120.65
647,1292.75
648,1579.7766666666666
649,1772.6266666666668
650,1864.99
651,1954.3016666666667
652,1828.53
653,1585.2426666666665
654,1310.95
655,1063.89
656,865.5866666666667
657,810.9966666666667
658,806.5133333333333
659,907.15
660,1278.1933333333334
661,1666.572
662,1553.9366666666667
663,1409.16
664,1323.1066666666666
665,1244.54
666,1222.36
667,1204.6833333333334
668,1075.9233333333334
669,1081.41
670,1068.8033333333333
671,1223.4333333333334
672,1455.91
673,1609.99
674,1767.2066666666667
675,1807.5741666666668
676,1708.22
677,1398.5066666666667
678,1188.72
679,989.9566666666667
680,821.2933333333333
681,737.0733333333334
682,753.8633333333333
683,884.9466666666667
684,1167.6333333333334
685,1603.7266666666667
686,1564.5233333333333
687,1476.09
688,1309.22
689,1132.97
690,1140.19
691,1123.2466666666667
692,1088.83
693,1077.5
694,1067.8366666666666
695,1194.7333333333333
696,1385.2166666666667
697,1622.1422222222222
698,1733.1241666666667
699,1763.8866666666668
700,1663.27
701,1481.7166666666667
702,1221.0533333333333
703,1016.3966666666666
704,843.14
705,715.6266666666667
706,767.66
707,895.72
708,1155.9466666666667
709,1636.0653333333332
710,1608.0966666666666
711,1335.01
712,1225.0833333333333
713,1118.8333333333333
714,1062.2933333333333
715,1023.9516666666667
716,988.3333333333334
717,984.01
718,1034.5733333333333
719,1211.2666666666667
720,1448.26
721,1681.5333333333333
722,1710.5933333333332
723,1803.0316666666668
724,1742.8833333333334
725,1489.58
726,1254.1
727,1024.1544444444444
728,821.5833333333334
729,716.7833333333333
730,757.09
731,879.61
732,1210.2433333333333
733,1532.2718333333332
734,1594.58
735,1382.6133333333332
736,1196.0333333333333
737,1166.6761111111111
738,1159.4672222222225
739,1143.2933333333333
740,1078.2966666666666
741,1047.7133333333334
742,1081.0166666666667
743,1163.47
744,1350.1533333333334
745,1545.2333333333333
746,1743.89
747,1788.4555555555557
748,1702.9533333333334
749,1483.0
750,1205.7415
751,1014.4666666666667
752,848.6433333333333
753,753.4766666666667
754,722.24
755,894.0833333333334
756,1166.5766666666666
757,1571.91
758,1399.55
759,1160.0433333333333
760,1143.8633333333332
761,1069.78
762,1026.0966666666666
763,1046.3233333333333
764,1035.1666666666667
765,974.3633333333333
766,1040.5033333333333
767,1153.46
768,1407.23
769,1552.85
770,1709.75
771,1740.7188888888888
772,1644.4733333333334
773,1455.086
774,1244.9166666666667
775,990.0233333333333
776,801.58
777,727.5966666666667
778,726.41
779,864.5333333333333
780,1223.46
781,1485.5593333333334
782,1477.2233333333334
783,1333.1366666666668
784,1189.1066666666666
785,1161.2833333333333
786,1116.96
787,1077.7466666666667
788,1028.48
789,1028.92
790,1073.75
791,1158.6833333333334
792,1417.02
793,1539.3866666666668
794,1688.12
795,1775.2422222222224
796,1681.3133333333333
797,1487.4766666666667
798,1226.4266666666667
799,1002.0333333333333
800,826.66
801,700.19
802,737.9966666666667
803,839.0533333333333
804,1219.9333333333334
805,1485.3933333333334
806,1466.5333333333333
807,1300.71
808,1135.4933333333333
809,1080.2
810,1039.8733333333332
811,1074.9233333333334
812,1024.5066666666667
813,1066.49
814,1062.08
815,1155.8333333333333
816,1420.56
817,1542.2233333333334
818,1652.0666666666666
819,1778.5750793650793
820,1683.69
821,1500.9616666666666
822,1220.8333333333333
823,1031.4816666666666
824,832.7833333333333
825,702.8916666666667
826,733.9566666666667
827,873.39
828,1292.0766666666666
829,1491.7733333333333
830,1483.4366666666667
831,1306.2066666666667
832,1276.9566666666667
833,1158.36
834,1110.5158333333334
835,1084.96
836,1038.32
837,1020.3166666666667
838,1028.3333333333333
839,1193.1133333333332
840,1400.36
841,1657.25
842,1692.9533333333334
843,1747.4311111111112
844,1611.5533333333333
845,1400.99
846,1196.92
847,990.3
848,789.64
849,718.66
850,742.99
851,850.0133333333333
852,1171.7866666666666
853,1538.7333333333333
854,1561.36
855,1369.8733333333332
856,1331.0933333333332
857,1195.3827777777778
858,1234.57
859,1203.99
860,1119.4366666666667
861,1031.48
862,1005.9766666666667
863,1163.01
864,1413.2133333333334
865,1596.525
866,1692.1766666666667
867,1737.8433333333335
868,1673.8366666666666
869,1423.97
870,1219.3666666666666
871,983.72
872,818.89
873,719.1066666666667
874,751.55
875,852.4033333333333
876,1290.1733333333334
877,1416.0066666666667
878,1351.4866666666667
879,1142.1666666666667
880,1153.3833333333334
881,1198.0866666666666
882,1262.7133333333334
883,1252.12
884,1213.9233333333334
885,1247.4233333333334
886,1234.6866666666667
887,1354.4766666666667
888,1625.2766666666666
889,1809.0466666666666
890,1935.3966666666668
891,1851.4466666666667
892,1751.6066666666666
893,1565.8433333333332
894,1292.89
895,1071.3433333333332
896,860.07
897,797.7333333333333
898,797.4366666666666
899,942.5166666666667
900,1241.5033333333333
901,1574.06
902,1526.31
903,1404.2166666666667
904,1268.2933333333333
905,1196.7366666666667
906,1193.0633333333333
907,1173.38
908,1101.0
909,1076.6833333333334
910,1064.4966666666667
911,1217.6966666666667
912,1424.56
913,1631.0066666666667
914,1764.05
915,1763.6833333333334
916,1709.8166666666666
917,1473.6258333333333
918,1205.6538333333335
919,981.8566666666667
920,805.73
921,702.6933333333334
922,765.0933333333334
923,904.5133333333333
924,1287.8666666666666
925,1507.1466666666668
926,1365.7966666666666
927,1122.7433333333333
928,1103.9566666666667
929,1035.374
930,1019.2141666666666
931,1033.1053333333332
932,1010.5816666666667
933,1037.56
934,1067.93
935,1170.6466666666668
936,1413.7366666666667
937,1584.1066666666666
938,1778.69
939,1795.7433333333333
940,1700.0066666666667
941,1462.912833333333
942,1183.1533333333334
943,1002.6266666666667
944,817.8533333333334
945,721.06
946,769.9533333333334
947,905.2733333333333
948,1247.6333333333334
949,1459.4366666666667
950,1400.59
951,1252.04
952,1263.1233333333332
953,1277.9533333333334
954,1284.03
955,1273.4833333333333
956,1226.6366666666668
957,1211.5333333333333
958,1210.37
959,1301.6433333333334
960,1527.66
961,1742.9033333333334
962,1813.65
963,1870.2433333333333
964,1800.1566666666668
965,1600.6
966,1325.23
967,1102.6
968,883.8133333333334
969,792.56
970,800.44
971,909.4466666666667
972,1312.7033333333334
973,1563.145
974,1534.7566666666667
975,1397.57
976,1197.3666666666666
977,1135.16
978,1082.31
979,1065.3366666666666
980,1015.0166666666667
981,967.82
982,1052.6033333333332
983,1198.1833333333334
984,1534.0633333333333
985,1780.83
986,1889.2066666666667
987,1961.55
988,1801.7666666666667
